file	sloc	kani	fuzz	regress	any
crates/backend/executor/execexpr/src/tests.rs	0	0	0	0	0
crates/backend/executor/execexpr/src/xmlops.rs	252	0	0	221	221
crates/backend/executor/execgrouping/src/lib.rs	631	0	0	486	486
crates/backend/executor/execgrouping/src/tests.rs	0	0	0	0	0
crates/backend/executor/execindexing/src/build_scan.rs	227	0	0	192	192
crates/backend/executor/execindexing/src/lib.rs	777	0	0	698	698
crates/backend/executor/execindexing/src/tests.rs	0	0	0	0	0
crates/backend/executor/execindexing/src/validate_scan.rs	132	0	0	109	109
crates/backend/executor/execjunk/src/lib.rs	46	0	0	43	43
crates/backend/executor/execjunk/src/tests.rs	0	0	0	0	0
crates/backend/executor/execmain/src/epq.rs	171	0	0	12	12
crates/backend/executor/execmain/src/execami.rs	537	0	0	371	371
crates/backend/executor/execmain/src/execcurrent.rs	289	0	0	180	180
crates/backend/executor/execmain/src/execmain.rs	807	0	0	686	686
crates/backend/executor/execmain/src/execparallel.rs	565	0	0	473	473
crates/backend/executor/execmain/src/lanev2.rs	6777	0	0	3238	3238
crates/backend/executor/execmain/src/lanev2/agg_bitmap.rs	58	0	0	14	14
crates/backend/executor/execmain/src/lanev2/batch_source.rs	263	0	0	122	122
crates/backend/executor/execmain/src/lanev2/census.rs	256	0	0	11	11
crates/backend/executor/execmain/src/lanev2/coverage.rs	78	0	0	0	0
crates/backend/executor/execmain/src/lanev2/dml.rs	169	0	0	9	9
crates/backend/executor/execmain/src/lanev2/epq.rs	117	0	0	0	0
crates/backend/executor/execmain/src/lanev2/express.rs	60	0	0	14	14
crates/backend/executor/execmain/src/lanev2/exprkey.rs	1899	0	0	109	109
crates/backend/executor/execmain/src/lanev2/indexsource.rs	254	0	0	196	196
crates/backend/executor/execmain/src/lanev2/lane_mergejoin.rs	44	0	0	9	9
crates/backend/executor/execmain/src/lanev2/push.rs	710	0	0	423	423
crates/backend/executor/execmain/src/lanev2/router.rs	179	0	0	48	48
crates/backend/executor/execmain/src/lanev2/row_emit.rs	89	0	0	56	56
crates/backend/executor/execmain/src/lanev2/rowmode.rs	99	0	0	77	77
crates/backend/executor/execmain/src/lanev2/rowmode_tail.rs	151	0	0	132	132
crates/backend/executor/execmain/src/lanev2/runtime_agg.rs	2891	0	0	33	33
crates/backend/executor/execmain/src/lanev2/runtime_agg_sorted.rs	908	0	0	0	0
crates/backend/executor/execmain/src/lanev2/runtime_bitmap.rs	283	0	0	8	8
crates/backend/executor/execmain/src/lanev2/runtime_distinct.rs	1387	0	0	127	127
crates/backend/executor/execmain/src/lanev2/runtime_hashjoin.rs	2653	0	0	275	275
crates/backend/executor/execmain/src/lanev2/runtime_instr.rs	100	0	0	8	8
crates/backend/executor/execmain/src/lanev2/runtime_mergejoin.rs	608	0	0	99	99
crates/backend/executor/execmain/src/lanev2/runtime_nlindex.rs	554	0	0	39	39
crates/backend/executor/execmain/src/lanev2/runtime_partwise.rs	168	0	0	99	99
crates/backend/executor/execmain/src/lanev2/runtime_passthrough.rs	639	0	0	469	469
crates/backend/executor/execmain/src/lanev2/runtime_plaindistinct.rs	724	0	0	105	105
crates/backend/executor/execmain/src/lanev2/runtime_scan.rs	1336	0	0	633	633
crates/backend/executor/execmain/src/lanev2/runtime_sort.rs	1483	0	0	81	81
crates/backend/executor/execmain/src/lanev2/standing_channel.rs	194	0	0	137	137
crates/backend/executor/execmain/src/lanev2/stats.rs	484	0	0	23	23
crates/backend/executor/execmain/src/lanev2/stmt_task.rs	826	0	0	8	8
crates/backend/executor/execmain/src/lanev2/tail_source.rs	188	0	0	158	158
crates/backend/executor/execmain/src/lanev2/windows.rs	360	0	0	132	132
crates/backend/executor/execmain/src/lanev2/write_blockrun.rs	110	0	0	87	87
crates/backend/executor/execmain/src/lanev2/write_funnel.rs	84	0	0	18	18
crates/backend/executor/execmain/src/lib.rs	84	0	0	84	84
crates/backend/executor/execmain/src/nodegather.rs	293	0	0	233	233
crates/backend/executor/execmain/src/nodegathermerge.rs	387	0	0	376	376
crates/backend/executor/execmain/src/nodeprojectset.rs	321	0	0	281	281
crates/backend/executor/execmain/src/noderesult.rs	129	0	0	123	123
crates/backend/executor/execmain/src/nodesubplan.rs	1003	0	0	898	898
crates/backend/executor/execmain/src/procnode.rs	2376	0	0	1926	1926
crates/backend/executor/execmain/src/querydesc.rs	461	0	0	369	369
crates/backend/executor/execmain/src/slease.rs	198	0	0	12	12
crates/backend/executor/execmain/src/tests.rs	0	0	0	0	0
crates/backend/executor/execmain/src/typefromtl.rs	14	0	0	14	14
crates/backend/executor/execmain_seams/src/lib.rs	192	0	0	0	0
crates/backend/executor/execpartition/src/lib.rs	547	0	0	501	501
crates/backend/executor/execpartition/src/pruning.rs	417	0	0	404	404
crates/backend/executor/execreplication/src/lib.rs	170	0	0	163	163
crates/backend/executor/execreplication_seams/src/lib.rs	6	0	0	0	0
crates/backend/executor/execscan/src/lib.rs	496	0	0	315	315
crates/backend/executor/execscan/src/tests.rs	0	0	0	0	0
crates/backend/executor/exectuples/src/batch.rs	578	0	0	248	248
crates/backend/executor/exectuples/src/deform.rs	344	0	0	251	251
crates/backend/executor/exectuples/src/domain_work.rs	5	0	0	0	0
crates/backend/executor/exectuples/src/lib.rs	0	0	0	0	0
crates/backend/executor/exectuples/src/slots.rs	647	0	0	520	520
crates/backend/executor/exectuples/src/tests.rs	0	0	0	0	0
crates/backend/executor/exectuples_output/src/lib.rs	65	0	0	64	64
crates/backend/executor/exectuples_output/src/tests.rs	0	0	0	0	0
crates/backend/executor/executils/src/lib.rs	885	0	0	626	626
crates/backend/executor/executils/src/tests.rs	0	0	0	0	0
crates/backend/executor/hstore_subs_seams/src/lib.rs	9	0	0	0	0
crates/backend/executor/instrument/src/lib.rs	159	0	0	119	119
crates/backend/executor/instrument/src/tests.rs	0	0	0	0	0
crates/backend/executor/laneexec/src/dict.rs	484	0	0	0	0
crates/backend/executor/laneexec/src/dicteval.rs	309	0	0	0	0
crates/backend/executor/laneexec/src/interp.rs	426	0	0	0	0
crates/backend/executor/laneexec/src/lib.rs	47	0	0	0	0
crates/backend/executor/laneexec/src/shape.rs	0	0	0	0	0
crates/backend/executor/laneexec/src/translate.rs	542	0	0	0	0
crates/backend/executor/lanefold/src/lib.rs	1597	0	0	513	513
crates/backend/executor/lanefold/src/tests.rs	0	0	0	0	0
crates/backend/executor/lanereg/src/lib.rs	171	0	0	16	16
crates/backend/executor/lanereg/src/tests.rs	0	0	0	0	0
crates/backend/executor/lanestitch/src/emit.rs	315	0	0	0	0
crates/backend/executor/lanestitch/src/interp.rs	190	0	0	0	0
crates/backend/executor/lanestitch/src/lib.rs	177	0	0	3	3
crates/backend/executor/lanestitch/src/spec.rs	126	0	0	0	0
crates/backend/executor/lanestitch/src/stitch.rs	1280	0	0	0	0
crates/backend/executor/lanetable/src/lib.rs	1071	0	0	315	315
crates/backend/executor/lanetable/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodeagg/src/codedgroup.rs	387	0	0	5	5
crates/backend/executor/nodeagg/src/compact.rs	1137	0	0	421	421
crates/backend/executor/nodeagg/src/distinctset.rs	391	0	0	151	151
crates/backend/executor/nodeagg/src/gsets.rs	1151	0	0	1110	1110
crates/backend/executor/nodeagg/src/hashgrouped.rs	1237	0	0	532	532
crates/backend/executor/nodeagg/src/lib.rs	3988	0	0	2811	2811
crates/backend/executor/nodeagg/src/merge.rs	1590	0	0	605	605
crates/backend/executor/nodeagg/src/pardistinct.rs	1560	0	0	6	6
crates/backend/executor/nodeagg/src/plainpd.rs	299	0	0	36	36
crates/backend/executor/nodeagg/src/runtime_partial.rs	655	0	0	184	184
crates/backend/executor/nodeagg/src/sink.rs	2520	0	0	36	36
crates/backend/executor/nodeagg/src/sortedsink.rs	142	0	0	2	2
crates/backend/executor/nodeagg/src/spankey.rs	65	0	0	7	7
crates/backend/executor/nodeagg/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodeappend/src/lib.rs	200	0	0	185	185
crates/backend/executor/nodebitmapheapscan/src/lib.rs	313	0	0	245	245
crates/backend/executor/nodebitmapheapscan/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodebitmapindexscan/src/lib.rs	187	0	0	103	103
crates/backend/executor/nodectescan/src/lib.rs	168	0	0	144	144
crates/backend/executor/nodeforeignscan/src/lib.rs	129	0	0	3	3
crates/backend/executor/nodefunctionscan/src/lib.rs	540	0	0	468	468
crates/backend/executor/nodefunctionscan/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodegroup/src/lib.rs	134	0	0	122	122
crates/backend/executor/nodegroup/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodehash/src/lib.rs	722	0	0	635	635
crates/backend/executor/nodehash/src/parallel.rs	782	0	0	754	754
crates/backend/executor/nodehash/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodehashjoin/src/batch.rs	94	0	0	0	0
crates/backend/executor/nodehashjoin/src/lib.rs	1006	0	0	885	885
crates/backend/executor/nodehashjoin/src/parallel.rs	385	0	0	322	322
crates/backend/executor/nodehashjoin/src/shared_build.rs	523	0	0	0	0
crates/backend/executor/nodehashjoin/src/shared_exec.rs	280	0	0	4	4
crates/backend/executor/nodeincrementalsort/src/lib.rs	346	0	0	322	322
crates/backend/executor/nodeincrementalsort/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodeindexonlyscan/src/lib.rs	493	0	0	405	405
crates/backend/executor/nodeindexonlyscan/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodeindexscan/src/lib.rs	789	0	0	677	677
crates/backend/executor/nodeindexscan/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodelimit/src/lib.rs	246	0	0	223	223
crates/backend/executor/nodelimit/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodelockrows/src/lib.rs	235	0	0	176	176
crates/backend/executor/nodematerial/src/lib.rs	103	0	0	92	92
crates/backend/executor/nodememoize/src/lib.rs	626	0	0	546	546
crates/backend/executor/nodemergeappend/src/lib.rs	142	0	0	130	130
crates/backend/executor/nodemergejoin/src/lib.rs	568	0	0	478	478
crates/backend/executor/nodemergejoin/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodemodifytable/src/lib.rs	5564	0	0	4505	4505
crates/backend/executor/nodenamedtuplestorescan/src/lib.rs	82	0	0	59	59
crates/backend/executor/nodenestloop/src/lib.rs	313	0	0	283	283
crates/backend/executor/noderecursiveunion/src/lib.rs	155	0	0	135	135
crates/backend/executor/nodesamplescan/src/lib.rs	187	0	0	163	163
crates/backend/executor/nodeseqscan/src/lib.rs	2226	0	0	859	859
crates/backend/executor/nodeseqscan/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodesetop/src/lib.rs	326	0	0	291	291
crates/backend/executor/nodesetop/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodesort/src/fullsort.rs	108	0	0	0	0
crates/backend/executor/nodesort/src/lib.rs	525	0	0	320	320
crates/backend/executor/nodesort/src/mjmerge.rs	96	0	0	0	0
crates/backend/executor/nodesort/src/sink.rs	94	0	0	0	0
crates/backend/executor/nodesort/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodetablefuncscan/src/lib.rs	354	0	0	308	308
crates/backend/executor/nodetidrangescan/src/lib.rs	150	0	0	133	133
crates/backend/executor/nodetidscan/src/lib.rs	253	0	0	213	213
crates/backend/executor/nodeunique/src/lib.rs	103	0	0	97	97
crates/backend/executor/nodeunique/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodevaluesscan/src/lib.rs	156	0	0	141	141
crates/backend/executor/nodevaluesscan/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodewindowagg/src/lane.rs	420	0	0	213	213
crates/backend/executor/nodewindowagg/src/lib.rs	2363	0	0	2100	2100
crates/backend/executor/nodewindowagg/src/tests.rs	0	0	0	0	0
crates/backend/executor/nodeworktablescan/src/lib.rs	91	0	0	76	76
crates/backend/executor/runtime/src/blocking.rs	15	0	0	3	3
crates/backend/executor/runtime/src/caller.rs	88	0	0	48	48
crates/backend/executor/runtime/src/clock.rs	14	0	0	4	4
crates/backend/executor/runtime/src/funnel.rs	371	0	0	112	112
crates/backend/executor/runtime/src/io.rs	51	0	0	14	14
crates/backend/executor/runtime/src/ledger.rs	329	0	0	45	45
crates/backend/executor/runtime/src/lib.rs	491	0	0	264	264
crates/backend/executor/runtime/src/lifecycle.rs	445	0	0	158	158
crates/backend/executor/runtime/src/morsel.rs	103	0	0	63	63
crates/backend/executor/runtime/src/pool.rs	87	0	0	49	49
crates/backend/executor/runtime/src/rg.rs	155	0	0	90	90
crates/backend/executor/runtime/src/sched.rs	1195	0	0	702	702
crates/backend/executor/runtime/src/sink.rs	572	0	0	0	0
crates/backend/executor/runtime/src/sizing.rs	78	0	0	61	61
crates/backend/executor/runtime/src/stats.rs	50	0	0	4	4
crates/backend/executor/runtime/src/sync.rs	0	0	0	0	0
crates/backend/executor/runtime/src/taskset.rs	45	0	0	37	37
crates/backend/executor/runtime/src/tests.rs	0	0	0	0	0
crates/backend/executor/spi/src/access.rs	52	0	0	40	40
crates/backend/executor/spi/src/cursor.rs	188	0	0	163	163
crates/backend/executor/spi/src/execute.rs	391	0	0	284	284
crates/backend/executor/spi/src/lib.rs	254	0	0	183	183
crates/backend/executor/spi/src/plan.rs	273	0	0	215	215
crates/backend/executor/spi/src/tests.rs	0	0	0	0	0
crates/backend/executor/spi/src/tuptable.rs	78	0	0	69	69
crates/backend/executor/spi_seams/src/lib.rs	10	0	0	0	0
crates/backend/executor/spillset/src/lib.rs	130	0	0	0	0
crates/backend/executor/spillset/src/tests.rs	0	0	0	0	0
crates/backend/executor/sql_functions/src/cache.rs	457	0	0	404	404
crates/backend/executor/sql_functions/src/inline_fn.rs	223	0	0	193	193
crates/backend/executor/sql_functions/src/lib.rs	856	0	0	747	747
crates/backend/executor/sql_functions/src/retval.rs	309	0	0	272	272
crates/backend/executor/sql_functions/src/srf_inline.rs	267	0	0	213	213
crates/backend/executor/sql_functions_seams/src/lib.rs	5	0	0	0	0
crates/backend/executor/tqueue/src/lib.rs	217	0	0	147	147
crates/backend/executor/tqueue/src/tests.rs	0	0	0	0	0
crates/backend/executor/tstore_receiver/src/lib.rs	59	0	0	56	56
crates/backend/executor/tstore_receiver/src/tests.rs	0	0	0	0	0
crates/backend/lib/binaryheap/src/lib.rs	88	0	0	0	0
crates/backend/lib/bloomfilter/src/lib.rs	64	0	0	0	0
crates/backend/lib/bloomfilter/src/tests.rs	0	0	0	0	0
crates/backend/lib/dshash/bench/rig/src/main.rs	150	0	0	0	0
crates/backend/lib/dshash/src/lib.rs	296	0	0	0	0
crates/backend/lib/dshash/src/tests.rs	0	0	0	0	0
crates/backend/lib/hyperloglog/src/lib.rs	40	0	0	30	30
crates/backend/lib/integerset/src/lib.rs	284	0	0	0	0
crates/backend/lib/integerset/src/tests.rs	0	0	0	0	0
crates/backend/lib/pairingheap/src/lib.rs	123	0	0	85	85
crates/backend/lib/radixtree/src/lib.rs	878	0	0	460	460
crates/backend/lib/radixtree/src/tests.rs	0	0	0	0	0
crates/backend/libpq/auth/src/lib.rs	570	0	0	44	44
crates/backend/libpq/auth/src/tests.rs	0	0	0	0	0
crates/backend/libpq/auth_sasl/src/lib.rs	80	0	0	0	0
crates/backend/libpq/auth_scram/src/exchange.rs	431	0	0	0	0
crates/backend/libpq/auth_scram/src/lib.rs	155	0	0	98	98
crates/backend/libpq/auth_scram/src/tests.rs	0	0	0	0	0
crates/backend/libpq/auth_seams/src/lib.rs	6	0	0	0	0
crates/backend/libpq/be_fsstubs/src/fmgr_builtins.rs	114	0	0	93	93
crates/backend/libpq/be_fsstubs/src/lib.rs	360	0	0	269	269
crates/backend/libpq/be_fsstubs_seams/src/lib.rs	8	0	0	0	0
crates/backend/libpq/be_secure/src/lib.rs	126	0	0	52	52
crates/backend/libpq/be_secure/src/no_ssl_stub.rs	24	0	0	0	0
crates/backend/libpq/be_secure/src/tests.rs	0	0	0	0	0
crates/backend/libpq/be_secure_common/src/lib.rs	169	0	0	0	0
crates/backend/libpq/be_secure_common/src/tests.rs	0	0	0	0	0
crates/backend/libpq/be_secure_openssl/src/cffi.rs	128	0	0	0	0
crates/backend/libpq/be_secure_openssl/src/lib.rs	808	0	0	0	0
crates/backend/libpq/be_secure_seams/src/lib.rs	10	0	0	0	0
crates/backend/libpq/crypt/src/lib.rs	111	0	0	75	75
crates/backend/libpq/crypt/src/tests.rs	0	0	0	0	0
crates/backend/libpq/fdnb/src/lib.rs	124	0	0	0	0
crates/backend/libpq/hba/src/check.rs	237	0	0	66	66
crates/backend/libpq/hba/src/lib.rs	155	0	0	48	48
crates/backend/libpq/hba/src/parse_hba.rs	408	0	0	87	87
crates/backend/libpq/hba/src/parse_ident.rs	106	0	0	0	0
crates/backend/libpq/hba/src/tests.rs	0	0	0	0	0
crates/backend/libpq/hba/src/token.rs	135	0	0	61	61
crates/backend/libpq/hba/src/tokenize.rs	177	0	0	78	78
crates/backend/libpq/hba_seams/src/lib.rs	6	0	0	0	0
crates/backend/libpq/ifaddr/src/lib.rs	109	0	0	35	35
crates/backend/libpq/libpq_pqsignal/src/lib.rs	80	0	0	39	39
crates/backend/libpq/pqcomm/src/lib.rs	423	0	0	222	222
crates/backend/libpq/pqcomm/src/socket.rs	634	0	0	248	248
crates/backend/libpq/pqcomm/src/tests.rs	0	0	0	0	0
crates/backend/libpq/pqcomm_seams/src/lib.rs	24	0	0	0	0
crates/backend/libpq/pqcomm_simnet/src/imp.rs	431	0	0	0	0
crates/backend/libpq/pqcomm_simnet/src/lib.rs	0	0	0	0	0
crates/backend/libpq/pqcomm_simnet/src/tests.rs	0	0	0	0	0
crates/backend/libpq/pqcomm_stdio/src/lib.rs	66	0	0	0	0
crates/backend/libpq/pqformat/src/lib.rs	180	6	0	126	126
crates/backend/libpq/pqformat/src/tests.rs	0	0	0	0	0
crates/backend/main/main_main/src/bin/postgres.rs	151	0	0	29	29
crates/backend/main/main_main/src/lib.rs	156	0	0	39	39
crates/backend/nodes/copyfuncs/src/generated.rs	2954	0	0	1403	1403
crates/backend/nodes/copyfuncs/src/lib.rs	82	0	0	63	63
crates/backend/nodes/copyfuncs/src/tests.rs	0	0	0	0	0
crates/backend/nodes/nodes_core/src/lib.rs	1593	0	0	1143	1143
crates/backend/nodes/nodes_core/src/makefuncs.rs	78	0	0	48	48
crates/backend/nodes/nodes_core/src/node_funcs.rs	441	0	0	322	322
crates/backend/nodes/nodes_core/src/print.rs	252	0	0	0	0
crates/backend/nodes/nodes_core/src/tests.rs	0	0	0	0	0
crates/backend/nodes/outfuncs/src/lib.rs	1317	0	0	1144	1144
crates/backend/nodes/outfuncs/src/tests.rs	0	0	0	0	0
crates/backend/nodes/params/src/lib.rs	69	0	0	12	12
crates/backend/nodes/params/src/tests.rs	0	0	0	0	0
crates/backend/nodes/queryjumble/src/lib.rs	109	0	0	62	62
crates/backend/nodes/queryjumble/src/tests.rs	0	0	0	0	0
crates/backend/nodes/queryjumble/src/walker.rs	1617	0	0	212	212
crates/backend/nodes/readfuncs/src/lib.rs	1504	0	0	1387	1387
crates/backend/nodes/readfuncs/src/tests.rs	0	0	0	0	0
crates/backend/nodes/tidbitmap/src/lib.rs	490	0	0	370	370
crates/backend/nodes/tidbitmap/src/tests.rs	0	0	0	0	0
crates/backend/optimizer/path/allpaths/src/gucs.rs	9	0	0	7	7
crates/backend/optimizer/path/allpaths/src/lib.rs	50	0	0	36	36
crates/backend/optimizer/path/allpaths/src/tests.rs	0	0	0	0	0
crates/backend/optimizer/path/costsize/src/gucs.rs	156	0	0	88	88
crates/backend/optimizer/path/costsize/src/lib.rs	2961	0	0	2662	2662
crates/backend/optimizer/path/costsize/src/runtime_model.rs	128	0	0	31	31
crates/backend/optimizer/path/costsize/src/serial_model.rs	113	0	0	0	0
crates/backend/optimizer/path/equivclass/src/lib.rs	1558	0	0	1403	1403
crates/backend/optimizer/path/indxpath/src/lib.rs	2012	0	0	1848	1848
crates/backend/optimizer/plan/planner/src/allpaths.rs	1258	0	0	1113	1113
crates/backend/optimizer/plan/planner/src/analyzejoins.rs	1085	0	0	1021	1021
crates/backend/optimizer/plan/planner/src/array_selfuncs.rs	379	0	0	296	296
crates/backend/optimizer/plan/planner/src/clausesel.rs	383	0	0	358	358
crates/backend/optimizer/plan/planner/src/cluster.rs	69	0	0	62	62
crates/backend/optimizer/plan/planner/src/costsize.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/createplan.rs	3899	0	0	3565	3565
crates/backend/optimizer/plan/planner/src/cte.rs	285	0	0	268	268
crates/backend/optimizer/plan/planner/src/equivclass.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/extended_stats.rs	1018	0	0	939	939
crates/backend/optimizer/plan/planner/src/fdwplan.rs	9	0	0	2	2
crates/backend/optimizer/plan/planner/src/flatten_group.rs	326	0	0	156	156
crates/backend/optimizer/plan/planner/src/geqo/copy.rs	4	0	0	4	4
crates/backend/optimizer/plan/planner/src/geqo/cx.rs	35	0	0	0	0
crates/backend/optimizer/plan/planner/src/geqo/erx.rs	117	0	0	76	76
crates/backend/optimizer/plan/planner/src/geqo/eval.rs	85	0	0	79	79
crates/backend/optimizer/plan/planner/src/geqo/mod.rs	65	0	0	51	51
crates/backend/optimizer/plan/planner/src/geqo/mutation.rs	9	0	0	0	0
crates/backend/optimizer/plan/planner/src/geqo/ox1.rs	24	0	0	0	0
crates/backend/optimizer/plan/planner/src/geqo/ox2.rs	33	0	0	0	0
crates/backend/optimizer/plan/planner/src/geqo/pmx.rs	76	0	0	0	0
crates/backend/optimizer/plan/planner/src/geqo/pool.rs	75	0	0	56	56
crates/backend/optimizer/plan/planner/src/geqo/px.rs	24	0	0	0	0
crates/backend/optimizer/plan/planner/src/geqo/random.rs	6	0	0	6	6
crates/backend/optimizer/plan/planner/src/geqo/recombination.rs	10	0	0	8	8
crates/backend/optimizer/plan/planner/src/geqo/selection.rs	21	0	0	21	21
crates/backend/optimizer/plan/planner/src/geqo/tests.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/grouping.rs	2607	0	0	2376	2376
crates/backend/optimizer/plan/planner/src/groupingsets.rs	465	0	0	453	453
crates/backend/optimizer/plan/planner/src/indxpath.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/inherit.rs	1016	0	0	888	888
crates/backend/optimizer/plan/planner/src/initsplan.rs	1937	0	0	1842	1842
crates/backend/optimizer/plan/planner/src/intarray_selfuncs.rs	80	0	0	0	0
crates/backend/optimizer/plan/planner/src/joinpath.rs	1289	0	0	1203	1203
crates/backend/optimizer/plan/planner/src/joinrels.rs	1006	0	0	931	931
crates/backend/optimizer/plan/planner/src/lib.rs	276	0	0	246	246
crates/backend/optimizer/plan/planner/src/like_support.rs	502	0	0	429	429
crates/backend/optimizer/plan/planner/src/m5_partwise.rs	78	0	0	18	18
crates/backend/optimizer/plan/planner/src/m5_suppress.rs	3351	0	0	1014	1014
crates/backend/optimizer/plan/planner/src/multirangetypes_selfuncs.rs	263	0	0	171	171
crates/backend/optimizer/plan/planner/src/network_selfuncs.rs	288	0	0	29	29
crates/backend/optimizer/plan/planner/src/orclauses.rs	96	0	0	86	86
crates/backend/optimizer/plan/planner/src/paramassign.rs	420	0	0	379	379
crates/backend/optimizer/plan/planner/src/partprune.rs	1176	0	0	1104	1104
crates/backend/optimizer/plan/planner/src/pathkeys.rs	927	0	0	834	834
crates/backend/optimizer/plan/planner/src/pathnode.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/placeholder.rs	311	0	0	293	293
crates/backend/optimizer/plan/planner/src/planagg.rs	221	0	0	200	200
crates/backend/optimizer/plan/planner/src/plancat.rs	1094	0	0	874	874
crates/backend/optimizer/plan/planner/src/planmain.rs	76	0	0	74	74
crates/backend/optimizer/plan/planner/src/predtest.rs	591	0	0	483	483
crates/backend/optimizer/plan/planner/src/prep.rs	672	0	0	577	577
crates/backend/optimizer/plan/planner/src/prepagg.rs	440	0	0	373	373
crates/backend/optimizer/plan/planner/src/prepjointree.rs	2789	0	0	2418	2418
crates/backend/optimizer/plan/planner/src/prepqual.rs	130	0	0	87	87
crates/backend/optimizer/plan/planner/src/prepunion.rs	904	0	0	839	839
crates/backend/optimizer/plan/planner/src/pushdown.rs	599	0	0	530	530
crates/backend/optimizer/plan/planner/src/rangetypes_selfuncs.rs	445	0	0	378	378
crates/backend/optimizer/plan/planner/src/relnode.rs	506	0	0	432	432
crates/backend/optimizer/plan/planner/src/run.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/selfuncs.rs	3099	0	0	2576	2576
crates/backend/optimizer/plan/planner/src/setrefs.rs	3655	0	0	3100	3100
crates/backend/optimizer/plan/planner/src/srf.rs	226	0	0	222	222
crates/backend/optimizer/plan/planner/src/subquery.rs	565	0	0	523	523
crates/backend/optimizer/plan/planner/src/subselect.rs	1731	0	0	1544	1544
crates/backend/optimizer/plan/planner/src/syscache_memo.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/tests.rs	0	0	0	0	0
crates/backend/optimizer/plan/planner/src/tidpath.rs	240	0	0	229	229
crates/backend/optimizer/plan/planner/src/ts_selfuncs.rs	86	0	0	76	76
crates/backend/optimizer/plan/planner/src/window.rs	456	0	0	380	380
crates/backend/optimizer/plan/planner_seams/src/lib.rs	267	0	0	0	0
crates/backend/optimizer/util/clauses/src/classify.rs	904	0	0	645	645
crates/backend/optimizer/util/clauses/src/fold.rs	1494	0	0	1209	1209
crates/backend/optimizer/util/clauses/src/lib.rs	42	0	0	42	42
crates/backend/optimizer/util/clauses/src/srf_inline.rs	42	0	0	38	38
crates/backend/optimizer/util/clauses/src/tests.rs	0	0	0	0	0
crates/backend/optimizer/util/clauses/src/walker.rs	0	0	0	0	0
crates/backend/optimizer/util/clauses_seams/src/lib.rs	48	0	0	0	0
crates/backend/optimizer/util/pathnode/src/lib.rs	2687	0	0	2463	2463
crates/backend/optimizer/util/var_seams/src/lib.rs	2	0	0	0	0
crates/backend/optimizer/util/vars/src/lib.rs	3	0	0	3	3
crates/backend/optimizer/util/vars/src/tests.rs	0	0	0	0	0
crates/backend/optimizer/util/vars/src/var.rs	873	0	0	512	512
crates/backend/parser/analyze_seams/src/lib.rs	55	0	0	0	0
crates/backend/parser/coerce/src/lib.rs	1651	0	0	1292	1292
crates/backend/parser/coerce/src/tests.rs	0	0	0	0	0
crates/backend/parser/gram_core/src/actions.rs	7847	0	0	6605	6605
crates/backend/parser/gram_core/src/lib.rs	16	0	0	15	15
crates/backend/parser/gram_core/src/parse.rs	288	0	0	276	276
crates/backend/parser/gram_core/src/stack.rs	73	0	0	41	41
crates/backend/parser/gram_core/src/tables.rs	9	0	0	3	3
crates/backend/parser/gram_core/src/tests.rs	0	0	0	0	0
crates/backend/parser/gram_core/src/tests_dump.rs	0	0	0	0	0
crates/backend/parser/gram_core/src/yystype.rs	143	0	0	118	118
crates/backend/parser/parse_agg/src/lib.rs	1308	0	0	964	964
crates/backend/parser/parse_agg/src/tests.rs	0	0	0	0	0
crates/backend/parser/parse_clause/src/lib.rs	2650	0	0	1968	1968
crates/backend/parser/parse_clause/src/parse_jsontable.rs	373	0	0	353	353
crates/backend/parser/parse_clause/src/tests.rs	0	0	0	0	0
crates/backend/parser/parse_clause_seams/src/lib.rs	15	0	0	0	0
crates/backend/parser/parse_collate/src/lib.rs	687	0	0	542	542
crates/backend/parser/parse_collate/src/tests.rs	0	0	0	0	0
crates/backend/parser/parse_collate_seams/src/lib.rs	6	0	0	0	0
crates/backend/parser/parse_expr/src/json.rs	1346	0	0	1151	1151
crates/backend/parser/parse_expr/src/lib.rs	2498	0	0	1924	1924
